Weight Vector                  | Iso Sig                                                                | Simplified IsoSig                                                      
[0, 0, 7, 2, 6, 3, 6, 5, 4]    | tLvLMwLAzPLQQkbdhgihkjnoqoqsporsrsewxkfoitcoaollacbnsb                 | hLALPkbcbegfggxhjsahos                                                 
[0, 0, 7, 2, 6, 6, 3, 4, 5]    | wLvALwvAAMvQPPQkcdefimiolnoqorpurvvuttvurucopcpjjsiflgjwaigfol         | jLALLAQbcbefhgihihhjsqjjhjr                                            
[0, 0, 7, 2, 6, 6, 5, 4, 3]    | wLLvAwAzALMvPQQkcdfhfhkmjnlqqpvsstuutvvhsahsbibvhgiusxxxmqeffj         | hLLAAkbcdeefggxkrllkqn                                                 
[0, 0, 7, 2, 6, 8, 3, 2, 5]    | vLLvAwAzALMPAMQcdfhfhkmjnlqqosprtuutuhsahsbibvhgiunuswapvvn            | mLLvLPPQQbefkhlijjjkklxxpxsxcvfvxaj                                    
[0, 0, 7, 2, 6, 9, 2, 3, 4]    | vLLvALzzAvQQMPQcdfhjimmknqpooorttssuuhsahpadcvgpujnbkalcvof            | jLLALAQaceehhggiinkuxujssqj                                            
[0, 0, 7, 2, 6, 9, 4, 3, 2]    | rLLLLvPzQPMQcccfgijnojkpnmonqqqlnagnqditrqgccbtof                      | hLALPkbcbefgggxxnnxqcn                                                 
[0, 0, 7, 2, 7, 2, 6, 5, 4]    | qLLLLLzMAMQkbedgghjnkkmmoppopxxwvowxexwggualeb                         | hLLLQkbdeegggfxnidpvsj                                                 
[0, 0, 7, 2, 7, 4, 5, 3, 5]    | qLLvLMPwMPQkbeefjlijmmonopnpphhagbeobhagcracxa                         | hLALPkbcbefggghxjnqanc                                                 
[0, 0, 7, 2, 7, 9, 2, 4, 2]    | qLLLLwzzMQQkbcffgjnnooklpmpopebpssalarbvjrrcor                         | gLAMPbcbdeffhhwhxqw                                                    
[0, 0, 7, 2, 8, 3, 5, 5, 3]    | tLLvLvQwMzAQQkcefgihjnnlmropppqrssaqqrgvflenfafsgocvrc                 | fLLQcacddeejkaikk                                                      
[0, 0, 7, 3, 7, 5, 5, 4, 2]    | rLvAMwwvPAQQccdegfhjklpomqpoqpquruacoqfrtljatvfff                      | gLLPQcdcfeffqsnahos                                                    
[0, 0, 7, 3, 7, 6, 4, 3, 3]    | uLLLvLwQwMAPPQccdghlnkjjmqqqrprtststhshvahpttghhhagaiaifr              | iLAwwQcbcbdfghhhhhjhrxarg                                              
[0, 0, 7, 3, 7, 8, 2, 1, 5]    | xLLLvLvAzLMPAQQQccdghoipsmuunvqrwpqwtuvwvhshghouesltcpcaagbofsbjb      | jLAMzLQbcbdefhiiixxjxxqsmmq                                            
[0, 0, 8, 0, 6, 2, 5, 6, 6]    | qLLALvzPzQQkbecdhinllknopppooxxofxdxknbxaxxilg                         | jLAwLQPcbbdfgghiihhkhjlqshr                                            
[0, 0, 8, 0, 7, 6, 3, 5, 4]    | wLLvAvALPLQQLzQkcdfhkinnplmqqooossuutvvhsahuatfafspiogcxxwvcof         | kLLLMMPkbdfgghijjijdwqpwwtlidb                                         
