Weight Vector               | Iso Sig                                                        | Simplified IsoSig                                              
[6, 0, 2, 7, 1, 0, 7, 1, 0] | sLLLwALMvAAQQbedfifhlmpopnrqqrrqxxftxcvdxppamxfnudn            | kLAMzLMkbcbdefhiijjxxjxxxkixnn                                 
[6, 0, 2, 7, 1, 1, 7, 0, 0] | nLAMzvLMQkbcbdefkimllkmmhhjhhhaxtjkjdi                         | lLAMzLMMcbcbdefhiijkkxxjxxxkixnhw                              
[6, 0, 2, 7, 2, 1, 5, 0, 1] | nLAMvLvQQkcbbdeikljmllmmqqnqqqjfkicbet                         | kLAwLPAkcbbdfghihjjhhkhjqjskhr                                 
[6, 0, 3, 5, 2, 1, 5, 0, 2] | tLLLLLzvwQMQQkcdgghioqmlqrqrnopssshshgvsimbfmqiavcoetf         | kLLAMzMkacdefghijjjjkqxqhqhqlu                                 
[6, 0, 3, 5, 3, 2, 5, 0, 0] | oLLvLPPQPMcbefkhlijjjmmmnnxxxxwmcvfgxvcqw                      | oLLvLPPQPMcbefkhlijjjmmmnnxxxxwmcvfgxvcqw                      
[6, 0, 3, 6, 1, 2, 4, 1, 1] | mLLLLQLPQbeffghikkjlllxxhxvckaphrjj                            | lLLLLLQQcacfgjihiijkknkgjuuumccsj                              
[6, 0, 3, 6, 2, 1, 5, 0, 1] | rLLMvLAPQzMPcacdekjhllljmnopqqqbsachvodaevlhqhqul              | kLAMLLPkbcbdeghjiijxxjxxjqjsjw                                 
[6, 0, 3, 6, 2, 2, 5, 0, 0] | oLAMvLvAQQccbbdeikmlkllnnnqqnqqqjhvovbugb                      | lLAwLQzMccbbdfgghijkkhhkhjlqjqqxr                              
[6, 1, 0, 4, 2, 3, 5, 0, 3] | nLLLvMPMQkcdghfjjimkklmmhshsjahkxuksnw                         | iLAMzMcbcbdefghhhhjhxqqxr                                      
[6, 1, 0, 7, 2, 1, 7, 0, 0] | oLLvAPMAMPcbeghjigkkklmnnnhhuahgkxdehhhgb                      | nLLLwPMAMkcdgfjhjkjilmmmhshdtnphhhhhgb                         
[6, 1, 1, 3, 3, 3, 2, 4, 1] | nLLLPvMPQkbddfhjhlmjkllmdwfgwtfvncnngj                         | jLLALMQaceegghihinkuxaknxrk                                    
[6, 1, 1, 7, 2, 0, 7, 0, 0] | oLLvAPMAMPcbeghjigkkklmnnnhheahgsedehhhgb                      | mLLAPzMzQaddefghijkllljuapjixxxxxvc                            
[6, 1, 1, 7, 2, 2, 5, 0, 0] | oLAMvLvAQQccbbdeimklkllnnnqqnqqqhovovbmgb                      | kLALMMzkbcbeffghijjhxwnddjhhhj                                 
[6, 1, 2, 3, 3, 3, 2, 4, 0] | qLLMvPzvQAQkadefjijlmknmoopppbxxtxmcadijfbotxx                 | iLvPPQcafefegghhjqxggwran                                      
[6, 1, 2, 4, 3, 3, 3, 2, 0] | oLLLMvPzQQcbedgfhljmlnmnnmhhflgfijbopgdhr                      | lLvLAPMQcaehgihjhjkjkjxffqkqfebwr                              
[6, 1, 2, 5, 0, 3, 2, 4, 1] | qLvAvLAMPAQkcdekijkiljmonopppuvticuucxcjckfpll                 | iLLAMMcbddeffghhdwolarmqw                                      
[6, 1, 2, 7, 1, 0, 7, 0, 0] | oLLvAPMAMPcbeghjigkkklmnnnhheahgsedehhhgb                      | mLLvQPPzQbeghfifjhklllxxaahxwxnxxvc                            
[6, 1, 3, 3, 2, 4, 3, 2, 0] | nLLvAPMzQkcdfhfjihkklmmmhcqhfuansskqui                         | lLLvLQMQcacgjihikhjjknkjtxapahcww                              
[6, 2, 0, 3, 3, 3, 4, 0, 3] | rLLPvLvQQLPQccdefhmkjlljnopoqqqhsaesahrsogsuaucjw              | hLAMzkbccdefggemkehqqw                                         
[6, 2, 0, 3, 3, 3, 5, 0, 2] | oLLzAzLPMQcccdeghkkjlnmmmnubvdkaggsvhxemk                      | jLALzAQbcbefhgihixxjnxnkqrw                                    
[6, 2, 0, 4, 3, 3, 3, 2, 1] | pLLvQzwMMMQcdehfgjilmlmnooohsphbrupsuoaurbc                    | lLLLLAPQccdgfhhkkjjkjhshcrcmddduu                              
[6, 2, 0, 4, 4, 2, 3, 2, 1] | qLLvQPLLzQPkcdehgfijlkmnonppphsphgoahbblhhvelq                 | hLALMkbcbeffgghxjnddjr                                         
[6, 2, 0, 6, 3, 1, 3, 2, 1] | mLvAwAAPQcdeghgjiklklluruajbxujjjfo                            | jLvALQQbeffgihhiiedetjvvkff                                    
[6, 2, 1, 3, 3, 3, 5, 0, 1] | oLLLAvAPQMccdggfjhkkjmmmnnakeetiagknaxrxj                      | iLALMMcbcbeffghhxxjnddjxj                                      
[6, 2, 3, 4, 3, 2, 3, 1, 0] | oLLLMvMLQQcbedgfhlkmmnnlnmhhfugbxvbbiawmj                      | lLvLzQAQccfghfjgiijkkupujjvjvkbur                              
[6, 2, 3, 6, 0, 0, 5, 1, 1] | pLLLwLzMAQQcdgfflmlnloknmoohshachdggbunbbli                    | jLALAMPcbbeffghiiqqnnmxnxxr                                    
[6, 2, 3, 6, 1, 0, 5, 0, 1] | oLLLwwLQPQcbedgilmljnnnmmlhhfiheiahhahnrj                      | mLLLLQMzQacfggfihjklllnkgjwkddhhhah                            
[6, 2, 4, 3, 2, 3, 3, 1, 0] | oLLvAMLPAQccdfehihkjlmmnnnhcaagangrngwead                      | lLvLLPQQccfhekjikikjjtlljqgvxfarj                              
[6, 2, 4, 4, 0, 0, 5, 0, 3] | nLLLvMMQMkcdghkkjjlkljmmhshseaaheeehsw                         | jLALLPQbcbeggihhixxjnakhkns                                    
