Weight Vector               | Iso Sig                                                   | Simplified IsoSig                                         
[3, 1, 0, 1, 2, 5, 2, 3, 4] | nLLLvzQMQkcddhlikhilmkmmtgfvpqqfjcgbob                    | iLAwLQcbccdfhhhgemkenamkn                                 
[3, 1, 0, 4, 2, 5, 1, 2, 3] | qLLvvLAMAQQkcdimjjkonpnnlpmpohsvasktaauhgockvo            | kLLLvQQkbcegjhiihjjtsugakvvfdd                            
[3, 1, 1, 5, 3, 3, 1, 2, 2] | mLvAwMwQQcdeghigkljlklpjauoacugskcg                       | jLvAzQQcfeghighiiutuafobgkv                               
[3, 1, 2, 4, 4, 3, 4, 0, 0] | nLLvzPMPQkbehkjiimlllkkmhhahggvxdedahj                    | mLLLAwAMQcdfgehijklkklqcedqqeeqhqan                       
[3, 1, 2, 5, 0, 3, 0, 2, 5] | nLLLPPPLMkcbeffghijklmmmlnqlgrfqeuuhah                    | hLAMzkbcbdefgghhjhxqhk                                    
[3, 1, 2, 5, 1, 4, 2, 1, 2] | mLLLzPPPQcdgehjkklkljlhshuvaqxucckv                       | kLLLLPQkcedhhigjijjpqrcvgrmoqx                            
[3, 1, 3, 1, 2, 4, 0, 4, 3] | rLLvLvzQQPPQccdgjhoiiokpmqnopqqhkgkgajvuxaspgjiuo         | gLAMPbcbdeffhhwhhqj                                       
[3, 1, 3, 1, 5, 5, 0, 2, 1] | oLLvLMQLPQccdgiikkkjlmnmmnlgggvalqcpppvcf                 | hLALMkbcbeffgghxwnddoj                                    
[3, 1, 3, 4, 0, 4, 2, 3, 1] | sLvLAAwQzzAMQbdfeghiljjlonoprqqrewaegblqncopsgdbcgo       | iLLLAQcbdeffgghhxniqxvjij                                 
[3, 1, 3, 4, 1, 4, 2, 3, 0] | qLLvLzAwQQMkcdijjlhjimlnooppphknnnxogvckbbwdat            | kLLvMPQkbdfigghijjjdwikrvnoxql                            
[3, 1, 3, 4, 4, 2, 4, 0, 0] | nLLvzPMQAkbehkjiiihlkkmmhhahggjkjtahqw                    | mLLLvLQQQcdghiljjhljklhshnnqahkuhww                       
[3, 1, 4, 0, 3, 5, 0, 4, 1] | nLLvLwPQQkceggkkijmmkllmlhlghdsfdmqxtj                    | iLLPPPcaceegfhghnkxkqnxsk                                 
[3, 1, 4, 0, 5, 5, 0, 2, 1] | oLLLwLAMQPccdgffiilmklmnnnhshacahugnwfuuu                 | hLAMzkbcbdefgghhjqxhhr                                    
[3, 1, 4, 1, 5, 5, 0, 2, 0] | nLLLwwPMQkbedgiklkjjjmmmhhflhalihgbvfg                    | iLALzQcbcbefhgghxxjnxkkjj                                 
[3, 1, 4, 1, 5, 5, 2, 0, 0] | oLLALvzQPQcbedchlkklnlnmmnxxrbxtcvgtvlvru                 | iLAwMMcbcbdfgghhhhjqjiqjw                                 
[3, 1, 4, 4, 2, 3, 0, 1, 3] | qLLMvMLwPQPkacdegjijkmlnoopppbkacatwjxococjimi            | iLLALQcaceefgghhjkuxpkwwr                                 
[3, 1, 4, 4, 2, 3, 1, 0, 3] | nLvLALPAQkcfefhjhiklmmlmupppgucvpbrroj                    | kLLLLQMkbeffghiijjjxxexvccbaql                            
[3, 1, 4, 5, 1, 2, 2, 1, 2] | oLLLLMzzQQccdgefhklkklmnnnqfqofgqeacgvrrc                 | hLAMzkbcbdefgghhjhxqqn                                    
[3, 2, 0, 0, 3, 3, 2, 6, 2] | nLLLMzzAQkbefehhijlkklmmxxaxarxhjogcpk                    | hLAMzkbcbdefgghhjqxxxk                                    
[3, 2, 0, 1, 4, 3, 1, 5, 2] | nLLLLPLPQkbegfjiikjlmmlmxxlxxvgxaxgwow                    | hLAMzkbccdefggemkehhhw                                    
[3, 2, 0, 5, 3, 3, 4, 0, 1] | oLLLALzPMQccdgfehkmjkllnnnhchaaahafglakfr                 | kLvLAQMkcfghhgfiijjllaegrwwnhs                            
[3, 2, 1, 0, 4, 3, 2, 5, 1] | nLLALwzQAkbcedghiiklkkmmtsxjjtpknpjbhk                    | gLAMPbcbdeffhhwhxqw                                       
[3, 2, 1, 1, 4, 5, 0, 3, 2] | oLLPvPwPMQccdefgihjkmnmnnmpcalktovwoxcexr                 | jLLLLQQbcgfhggiiitsmgnnkjsr                               
