Weight Vector               | Iso Sig                                                     | Simplified IsoSig                                           
[0, 0, 7, 1, 6, 6, 2, 0, 3] | pLLLwAvQMAQcdgffijlkjnmmooohshashlagfafvqcg                 | iLALLQcbcbefhghhhhjsqssnk                                   
[0, 0, 7, 1, 6, 8, 0, 2, 1] | qLLLwPvMAQMkcdgffhmjlknnnoppphshafshorrallxhrw              | kLAMLLPkbcbdeghjiijxxjxxjqssjk                              
[0, 0, 7, 1, 6, 8, 1, 2, 0] | qLLLMwALzAQkcdgfefjimlnlpnopphshasshaagafsskwn              | mLALPzMzQbccefghijkllllpkrllqqqqqqa                         
[0, 0, 7, 1, 7, 6, 1, 3, 0] | pLLLMwvQLQQcdgfefkjmllnomoohshassabfbvalobc                 | gLAMPbcbdeffhhjhxxr                                         
[0, 0, 7, 2, 5, 5, 2, 2, 2] | pLLLPvPLMQQccfggikmjononnmolnalgqajrqwajwcm                 | gLLPQcdcfeffqsjahos                                         
[0, 0, 7, 2, 6, 4, 1, 2, 3] | pLvAMwLMLQQcdegfhjlkmmnnooouruacoiabptlltvv                 | jLvvQQQbghighigihduqugksnof                                 
[0, 0, 7, 2, 6, 4, 2, 2, 2] | oLvAMwvAQQccdegfhmljmknnnmujuacoxrvrrhphv                   | kLLLvQQkcdfgihijhjjhstvfvfasix                              
[0, 0, 7, 2, 6, 6, 1, 0, 3] | pLLLwALPMAQcdgffijlkjmnnooohshashaagfgtamak                 | hLALPkbcbefgggxxjnqanc                                      
[0, 0, 7, 2, 7, 6, 2, 1, 0] | tLLvLPzQLzMAQkbefkhljjjmporqosrrqsxxpxsavfvxxvxxcevcog      | kLAMLLPkbcbdeghjijjxxjxxjqjjrw                              
[0, 0, 7, 2, 7, 8, 0, 0, 1] | uLLLvMLwwQwQMQccdghfmklnokqsnrrqtrtthshsghllsbgmhoqehhrbg   | hLAMzkbcbdefgghhjhhqxr                                      
[0, 0, 8, 0, 6, 4, 2, 2, 3] | oLLLLwzMQQcbcfeihmknmmllnnebpvffhpawokvfg                   | fLLQcacdeeejkqxvn                                           
[0, 0, 8, 0, 6, 6, 1, 2, 2] | qLLvPMvLPQQkcdhgiinlopklpoonphshgsvdvfsvcvobjg              | iLAvAQcbccefghghlpksurfnk                                   
[0, 0, 8, 0, 7, 4, 2, 2, 2] | lLLLvAQQcadejhjkkiikjjaxxaaaeaowc                           | gLLAQbcedfeftsqsxsk                                         
[0, 0, 8, 2, 7, 7, 0, 0, 1] | uLLLvLMzwzQMQQccdgflminqpsrstnoprttshshoahoihbilmhvgohgbo   | jLAMzMPbcbdefghiihhjhhhhqqw                                 
[0, 0, 9, 0, 8, 7, 0, 0, 1] | mLLALLPAQbcdeghkijillldfbhcdxvvfxxa                         | gLAMPbcbdeffhhjqqhr                                         
[0, 1, 0, 0, 1, 6, 5, 7, 5] | nLLLLMAAMkbeghhjijkjlmmmamqasqfqqtqqqa                      | hLAMzkbcbdefgghhjhhhhs                                      
[0, 1, 0, 0, 2, 7, 5, 5, 5] | oLLvAMMzQPccdfhfjikljmlnnnhsahsmaaavpnxwj                   | fLLQcbeddeehhnkxx                                           
[0, 1, 0, 0, 3, 6, 5, 5, 5] | pLLLLPLvQQQbefijijmkmnnmoooxxaaxrxlhffcjkcc                 | fvPQcdecedekrsnrs                                           
[0, 1, 0, 1, 2, 6, 4, 6, 5] | qLLvzQMzLMQkcdhiffjklmlponnpphshsfoaaawnxxbgwj              | eLAkbcbddhhjhk                                              
[0, 1, 0, 1, 2, 7, 4, 4, 6] | nLLwPLzPQkcdehfgjjmkllmmawatrvirjkbjfv                      | hLLMMkbcdfefggtsommwhw                                      
[0, 1, 1, 0, 2, 6, 5, 6, 4] | qLLLvwMMAPQkcegglkininmmopoppaaewxigxblssffjjn              | gLAMPbcbdeffhhjhhhk                                         
[0, 1, 1, 0, 3, 6, 4, 5, 5] | nLLALPLwQkceddhihkjllmmmtqvnqauanddihn                      | fLAMcbcbdeehhjhhw                                           
[0, 1, 1, 1, 4, 3, 6, 5, 4] | oLLvPzMwQQccdigfihklmnmlnnawugffvagvbnrwc                   | dLQbcbchxjj                                                 
