Weight Vector                | Iso Sig                                                             | Simplified IsoSig                                                   
[0, 0, 7, 2, 7, 8, 1, 3, 1]  | rLLLwAzLwQPQccdgffikjlpnlpnoqqqhshashhvglgclflcoo                   | iLAMzMcbcbdefghhhhjhhhxqw                                           
[0, 0, 7, 2, 7, 8, 2, 3, 0]  | xLLvAzMALAvwAQPQcbeghjglkioklpuptvsvvtwwwhhhahoupchvgxhvvmvmdolkv   | hLAMzkbcbdefgghhjhhqxr                                              
[0, 0, 7, 3, 6, 6, 2, 2, 3]  | tLLLwLvMwQMAQkcdgfjknmplploqqssrsrhshapaagaopogtamavkb              | gLLPQcdcfeffqsnahos                                                 
[0, 0, 8, 0, 6, 2, 4, 4, 5]  | rLLLMwLALPMQccdgfefikioompqqpoqhshaoflaghtepiacbq                   | hLLAAkcdecefgghsmnqjqj                                              
[0, 0, 8, 0, 6, 4, 3, 4, 4]  | qLvAvwMAQLQkcdeihmkijlnomnopptrajrqlclcsawkifo                      | kvLALPQkdcfgfijhjijssamhgnffsb                                      
[0, 0, 8, 0, 6, 7, 2, 3, 3]  | rLLLvwLPQMAQcccggjnnjlokpnooqqqtnmnamimeqvqnngqfo                   | kLAwLPAkcbbdfghihjjhhkhjqssshr                                      
[0, 0, 8, 0, 7, 3, 4, 3, 4]  | nLLPLvzQQkcecfgimllklkmmhanaseeinbgcfo                              | hLLAAkbedeefgghhntexqw                                              
[0, 0, 8, 0, 7, 5, 2, 4, 3]  | qLLLvLvQQMQkbegjmiklikmpoooppxxlrlgaxbauagcfml                      | iLALLQcbcbefhgghhhwsqjjjj                                           
[0, 0, 8, 0, 8, 9, 1, 0, 3]  | qLLLwAzwPAQkcdgffikjlnmmpnpophshashhljxbgthgog                      | jLAMzMPbcbdefghiihhjhhhhqxr                                         
[0, 0, 8, 0, 9, 10, 1, 0, 1] | lLLvAPMQcbeghjigkkkjjhhuahgoxaeah                                   | hLALPkbcbefgggxxjnxqcn                                              
[0, 0, 8, 1, 6, 9, 2, 2, 1]  | sLLLvMLvQPMQQbedjgkkklqnmrrorpqqxxfxohelqxfwxdrubxa                 | mLLPMzMzQccdfeghijklllqjsaaqqqqqqfo                                 
[0, 0, 8, 1, 7, 9, 2, 1, 1]  | rLLLwLMzAAQPccdgfkkljnjompooqqqhshaaahlboxnhhthbg                   | mLALPzMzQbccefghijkllllpkrllqqqqqqa                                 
[0, 0, 8, 1, 8, 6, 3, 2, 1]  | pLLLvQvQwQQcdghffijlknnmooohshsfonmagtmbadw                         | hLAMzkbccdefggemkiqxxj                                              
[0, 0, 8, 1, 8, 9, 0, 0, 3]  | pLLLwAzvQQQcdgffikmllonnmoohshashhbormbgkmh                         | mLLLPAPzQcdgefhhjiklllhshhosvhqxhos                                 
[0, 0, 8, 1, 8, 10, 1, 1, 0] | rLLvvzLPQPQQcbelniokoppjnmmmoqqhhhababeeebuhgbjco                   | hLAMzkbccdefggemkihxxr                                              
[0, 0, 8, 2, 7, 6, 1, 1, 4]  | oLvAvMAAAQccdeijgklimknnmnuruoasppcpwuafp                           | lLvALPMQcadfghjgikjkknaqjpqkvrcrb                                   
[0, 0, 8, 2, 7, 9, 1, 1, 1]  | rLLLwLMwAQPPccdgfjjlknmmoopoqqqhshapphhbnnaehmhbg                   | nLALPzMzMkbccefghijklmmmlpkrllqqqqqqfo                              
[0, 0, 8, 2, 8, 6, 2, 1, 2]  | qLLLvQvAQMPkcdghffjmlkmnooppphshsfohaagfgllmao                      | iLALPPcbcbefghhhxxjnqahei                                           
[0, 0, 8, 2, 8, 7, 0, 1, 3]  | qLLLvLAQLAQkbedhliiimkompoppohhfghwnnanarhdgbn                      | jLAwLPQcbbdfghihihhkhjqsssw                                         
[0, 0, 9, 0, 8, 5, 2, 2, 3]  | mLvALAAPQcdefighjlllkkurucobfuxagrj                                 | iLLALQcbddcfgghhdwjnctuss                                           
[0, 0, 9, 0, 8, 8, 1, 0, 3]  | qLLLwAPvPAQkcdgffikjnlmmpnppohshashhaejbglhbgc                      | hLAMzkbcbdefgghhjhhqqw                                              
[0, 0, 9, 0, 8, 10, 0, 1, 1] | qLLLwAzwAPQkcdgffikjlnpoopnpohshashhlbmhqehhar                      | nLLLAAPzMkcegfehhjiklmmmhqhdxnnhxhhhqx                              
[0, 0, 9, 1, 7, 8, 2, 1, 1]  | rLLLwLMPQzMPccdefkhliljmlnopqqqaruaqoiunvocqqqqfo                   | mLALPzMzQbccegfhijklllemkviiqqqqqqa                                 
[0, 0, 9, 1, 8, 6, 2, 2, 1]  | qLLvPwMLPPQkcdheihlnklmlnpopphshvsothgngvcirax                      | hLLLQkbdeegggfxnidpvsj                                              
[0, 0, 9, 1, 8, 8, 0, 0, 3]  | pLLLwAzvQQQcdgffiklommnnomohshashhbmksbgejh                         | kLAMLLPkbcbdeghjiijxxjxxjqssjk                                      
[0, 0, 9, 1, 9, 10, 0, 0, 0] | qLLMvwQMPzMkbecfijjkklmknoppphhvhhilhdhhwhhhgb                      | kLAMzMzkbcbdefghijjhhjhhhhhxqw                                      
[0, 0, 9, 2, 9, 8, 0, 0, 1]  | uLLLwAPzPvAAAQcbedfifhhlmmqpposrtrttxxftxcfvxuaxsgvxaxbxa           | kLAMzMzkbcbdefghijjhhjhhhhhxxr                                      
